Trend,Date,Hour,Load,Peak
9710,2/9/2006,14,1051,0
9711,2/9/2006,15,1002,0
9712,2/9/2006,16,984,0
9713,2/9/2006,17,1027,0
9714,2/9/2006,18,1158,0
9715,2/9/2006,19,1399,0
9716,2/9/2006,20,1511,0
9717,2/9/2006,21,1547,0
9718,2/9/2006,22,1515,0
9719,2/9/2006,23,1427,0
9720,2/9/2006,24,1336,0
9721,2/10/2006,1,1303,0
9722,2/10/2006,2,1317,0
9723,2/10/2006,3,1351,0
9724,2/10/2006,4,1389,0
9725,2/10/2006,5,1463,0
9726,2/10/2006,6,1625,0
9727,2/10/2006,7,1864,0
9728,2/10/2006,8,1879,1
9729,2/10/2006,9,1678,0
9730,2/10/2006,10,1454,0
9731,2/10/2006,11,1299,0
9732,2/10/2006,12,1180,0
9733,2/10/2006,13,1083,0
9734,2/10/2006,14,1016,0
9735,2/10/2006,15,955,0
9736,2/10/2006,16,959,0
9737,2/10/2006,17,1009,0
9738,2/10/2006,18,1086,0
9739,2/10/2006,19,1225,0
9740,2/10/2006,20,1247,0
9741,2/10/2006,21,1240,0
9742,2/10/2006,22,1219,0
9743,2/10/2006,23,1152,0
9744,2/10/2006,24,1050,0
9745,2/11/2006,1,979,0
9746,2/11/2006,2,940,0
9747,2/11/2006,3,925,0
9748,2/11/2006,4,920,0
9749,2/11/2006,5,943,0
9750,2/11/2006,6,986,0
9751,2/11/2006,7,1057,0
9752,2/11/2006,8,1145,0
9753,2/11/2006,9,1256,0
9754,2/11/2006,10,1336,0
9755,2/11/2006,11,1376,0
9756,2/11/2006,12,1381,0
9757,2/11/2006,13,1361,0
9758,2/11/2006,14,1334,0
9759,2/11/2006,15,1309,0
9760,2/11/2006,16,1320,0
9761,2/11/2006,17,1347,0
9762,2/11/2006,18,1390,0
9763,2/11/2006,19,1443,1
9764,2/11/2006,20,1427,0
9765,2/11/2006,21,1400,0
9766,2/11/2006,22,1343,0
9767,2/11/2006,23,1268,0
9768,2/11/2006,24,1187,0
9769,2/12/2006,1,1141,0
9770,2/12/2006,2,1133,0
9771,2/12/2006,3,1152,0
9772,2/12/2006,4,1178,0
9773,2/12/2006,5,1213,0
9774,2/12/2006,6,1263,0
9775,2/12/2006,7,1332,0
9776,2/12/2006,8,1424,0
9777,2/12/2006,9,1476,0
9778,2/12/2006,10,1413,0
9779,2/12/2006,11,1298,0
9780,2/12/2006,12,1250,0
9781,2/12/2006,13,1245,0
9782,2/12/2006,14,1221,0
9783,2/12/2006,15,1166,0
9784,2/12/2006,16,1153,0
9785,2/12/2006,17,1182,0
9786,2/12/2006,18,1276,0
9787,2/12/2006,19,1464,0
9788,2/12/2006,20,1555,0
9789,2/12/2006,21,1563,1
9790,2/12/2006,22,1507,0
9791,2/12/2006,23,1404,0
9792,2/12/2006,24,1317,0
9793,2/13/2006,1,1278,0
9794,2/13/2006,2,1292,0
9795,2/13/2006,3,1315,0
9796,2/13/2006,4,1354,0
9797,2/13/2006,5,1428,0
9798,2/13/2006,6,1606,0
9799,2/13/2006,7,1841,1
9800,2/13/2006,8,1838,0
9801,2/13/2006,9,1655,0
9802,2/13/2006,10,1459,0
9803,2/13/2006,11,1343,0
9804,2/13/2006,12,1264,0
9805,2/13/2006,13,1189,0
9806,2/13/2006,14,1133,0
9807,2/13/2006,15,1072,0
9808,2/13/2006,16,1053,0
9809,2/13/2006,17,1088,0
9810,2/13/2006,18,1202,0
9811,2/13/2006,19,1421,0
9812,2/13/2006,20,1516,0
9813,2/13/2006,21,1539,0
9814,2/13/2006,22,1500,0
9815,2/13/2006,23,1406,0
9816,2/13/2006,24,1283,0
9817,2/14/2006,1,1231,0
9818,2/14/2006,2,1226,0
9819,2/14/2006,3,1246,0
9820,2/14/2006,4,1281,0
9821,2/14/2006,5,1360,0
9822,2/14/2006,6,1527,0
9823,2/14/2006,7,1714,1
9824,2/14/2006,8,1712,0
9825,2/14/2006,9,1519,0
9826,2/14/2006,10,1378,0
9827,2/14/2006,11,1241,0
9828,2/14/2006,12,1086,0
9829,2/14/2006,13,995,0
9830,2/14/2006,14,941,0
9831,2/14/2006,15,895,0
9832,2/14/2006,16,878,0
9833,2/14/2006,17,901,0
9834,2/14/2006,18,961,0
9835,2/14/2006,19,1143,0
9836,2/14/2006,20,1241,0
9837,2/14/2006,21,1259,0
9838,2/14/2006,22,1257,0
9839,2/14/2006,23,1184,0
9840,2/14/2006,24,1074,0
9841,2/15/2006,1,1030,0
9842,2/15/2006,2,1030,0
9843,2/15/2006,3,1043,0
9844,2/15/2006,4,1070,0
9845,2/15/2006,5,1138,0
9846,2/15/2006,6,1300,0
9847,2/15/2006,7,1538,0
9848,2/15/2006,8,1554,1
9849,2/15/2006,9,1379,0
9850,2/15/2006,10,1191,0
9851,2/15/2006,11,1066,0
9852,2/15/2006,12,979,0
9853,2/15/2006,13,913,0
9854,2/15/2006,14,873,0
9855,2/15/2006,15,841,0
9856,2/15/2006,16,831,0
9857,2/15/2006,17,864,0
9858,2/15/2006,18,931,0
9859,2/15/2006,19,1096,0
9860,2/15/2006,20,1158,0
9861,2/15/2006,21,1145,0
9862,2/15/2006,22,1111,0
9863,2/15/2006,23,1002,0
9864,2/15/2006,24,883,0
9865,2/16/2006,1,833,0
9866,2/16/2006,2,834,0
9867,2/16/2006,3,855,0
9868,2/16/2006,4,891,0
9869,2/16/2006,5,974,0
9870,2/16/2006,6,1146,0
9871,2/16/2006,7,1387,0
9872,2/16/2006,8,1399,1
9873,2/16/2006,9,1240,0
9874,2/16/2006,10,1084,0
9875,2/16/2006,11,973,0
9876,2/16/2006,12,904,0
9877,2/16/2006,13,857,0
9878,2/16/2006,14,832,0
9879,2/16/2006,15,811,0
9880,2/16/2006,16,800,0
9881,2/16/2006,17,822,0
9882,2/16/2006,18,878,0
9883,2/16/2006,19,1019,0
9884,2/16/2006,20,1093,0
9885,2/16/2006,21,1084,0
9886,2/16/2006,22,1028,0
9887,2/16/2006,23,913,0
9888,2/16/2006,24,783,0
9889,2/17/2006,1,717,0
9890,2/17/2006,2,694,0
9891,2/17/2006,3,688,0
9892,2/17/2006,4,697,0
9893,2/17/2006,5,742,0
9894,2/17/2006,6,869,0
9895,2/17/2006,7,1073,0
9896,2/17/2006,8,1087,1
9897,2/17/2006,9,1009,0
9898,2/17/2006,10,957,0
9899,2/17/2006,11,887,0
9900,2/17/2006,12,849,0
9901,2/17/2006,13,826,0
9902,2/17/2006,14,811,0
9903,2/17/2006,15,796,0
9904,2/17/2006,16,788,0
9905,2/17/2006,17,803,0
9906,2/17/2006,18,835,0
9907,2/17/2006,19,948,0
9908,2/17/2006,20,981,0
9909,2/17/2006,21,963,0
9910,2/17/2006,22,943,0
9911,2/17/2006,23,894,0
9912,2/17/2006,24,822,0
9913,2/18/2006,1,773,0
9914,2/18/2006,2,758,0
9915,2/18/2006,3,770,0
9916,2/18/2006,4,793,0
9917,2/18/2006,5,822,0
9918,2/18/2006,6,877,0
9919,2/18/2006,7,949,0
9920,2/18/2006,8,1051,0
9921,2/18/2006,9,1176,0
9922,2/18/2006,10,1250,0
9923,2/18/2006,11,1298,0
9924,2/18/2006,12,1304,0
9925,2/18/2006,13,1312,0
9926,2/18/2006,14,1280,0
9927,2/18/2006,15,1249,0
9928,2/18/2006,16,1221,0
9929,2/18/2006,17,1239,0
9930,2/18/2006,18,1281,0
9931,2/18/2006,19,1362,0
9932,2/18/2006,20,1385,1
9933,2/18/2006,21,1381,0
9934,2/18/2006,22,1354,0
9935,2/18/2006,23,1305,0
9936,2/18/2006,24,1254,0
9937,2/19/2006,1,1221,0
9938,2/19/2006,2,1211,0
9939,2/19/2006,3,1241,0
9940,2/19/2006,4,1277,0
9941,2/19/2006,5,1325,0
9942,2/19/2006,6,1390,0
9943,2/19/2006,7,1482,0
9944,2/19/2006,8,1595,0
9945,2/19/2006,9,1641,1
9946,2/19/2006,10,1566,0
9947,2/19/2006,11,1402,0
9948,2/19/2006,12,1276,0
9949,2/19/2006,13,1201,0
9950,2/19/2006,14,1120,0
9951,2/19/2006,15,1036,0
9952,2/19/2006,16,989,0
9953,2/19/2006,17,1036,0
9954,2/19/2006,18,1152,0
9955,2/19/2006,19,1318,0
9956,2/19/2006,20,1424,0
9957,2/19/2006,21,1415,0
9958,2/19/2006,22,1353,0
9959,2/19/2006,23,1234,0
9960,2/19/2006,24,1126,0
9961,2/20/2006,1,1058,0
9962,2/20/2006,2,1033,0
9963,2/20/2006,3,1031,0
9964,2/20/2006,4,1046,0
9965,2/20/2006,5,1092,0
9966,2/20/2006,6,1219,0
9967,2/20/2006,7,1393,0
9968,2/20/2006,8,1420,1
9969,2/20/2006,9,1373,0
9970,2/20/2006,10,1352,0
9971,2/20/2006,11,1255,0
9972,2/20/2006,12,1152,0
9973,2/20/2006,13,1087,0
9974,2/20/2006,14,1027,0
9975,2/20/2006,15,958,0
9976,2/20/2006,16,938,0
9977,2/20/2006,17,987,0
9978,2/20/2006,18,1085,0
9979,2/20/2006,19,1250,0
9980,2/20/2006,20,1312,0
9981,2/20/2006,21,1298,0
9982,2/20/2006,22,1240,0
9983,2/20/2006,23,1126,0
9984,2/20/2006,24,1010,0
9985,2/21/2006,1,947,0
9986,2/21/2006,2,919,0
9987,2/21/2006,3,910,0
9988,2/21/2006,4,923,0
9989,2/21/2006,5,978,0
9990,2/21/2006,6,1121,0
9991,2/21/2006,7,1338,0
9992,2/21/2006,8,1360,1
9993,2/21/2006,9,1213,0
9994,2/21/2006,10,1073,0
9995,2/21/2006,11,988,0
9996,2/21/2006,12,926,0
9997,2/21/2006,13,877,0
9998,2/21/2006,14,844,0
9999,2/21/2006,15,816,0
10000,2/21/2006,16,810,0
10001,2/21/2006,17,834,0
10002,2/21/2006,18,898,0
10003,2/21/2006,19,1051,0
10004,2/21/2006,20,1157,0
10005,2/21/2006,21,1150,0
10006,2/21/2006,22,1107,0
10007,2/21/2006,23,1036,0
10008,2/21/2006,24,934,0
10009,2/22/2006,1,870,0
10010,2/22/2006,2,839,0
10011,2/22/2006,3,833,0
10012,2/22/2006,4,843,0
10013,2/22/2006,5,887,0
10014,2/22/2006,6,1020,0
10015,2/22/2006,7,1224,0
10016,2/22/2006,8,1234,0
10017,2/22/2006,9,1159,0
10018,2/22/2006,10,1127,0
10019,2/22/2006,11,1085,0
10020,2/22/2006,12,1022,0
10021,2/22/2006,13,962,0
10022,2/22/2006,14,945,0
10023,2/22/2006,15,933,0
10024,2/22/2006,16,951,0
10025,2/22/2006,17,1020,0
10026,2/22/2006,18,1125,0
10027,2/22/2006,19,1236,0
10028,2/22/2006,20,1254,1
10029,2/22/2006,21,1214,0
10030,2/22/2006,22,1138,0
10031,2/22/2006,23,1032,0
10032,2/22/2006,24,900,0
10033,2/23/2006,1,823,0
10034,2/23/2006,2,788,0
10035,2/23/2006,3,777,0
10036,2/23/2006,4,778,0
10037,2/23/2006,5,818,0
10038,2/23/2006,6,946,0
10039,2/23/2006,7,1151,0
10040,2/23/2006,8,1175,0
10041,2/23/2006,9,1084,0
10042,2/23/2006,10,1035,0
10043,2/23/2006,11,987,0
10044,2/23/2006,12,937,0
10045,2/23/2006,13,888,0
10046,2/23/2006,14,862,0
10047,2/23/2006,15,837,0
10048,2/23/2006,16,835,0
10049,2/23/2006,17,863,0
10050,2/23/2006,18,945,0
10051,2/23/2006,19,1105,0
10052,2/23/2006,20,1212,0
10053,2/23/2006,21,1213,1
10054,2/23/2006,22,1184,0
10055,2/23/2006,23,1097,0
10056,2/23/2006,24,989,0
10057,2/24/2006,1,934,0
10058,2/24/2006,2,919,0
10059,2/24/2006,3,932,0
10060,2/24/2006,4,957,0
10061,2/24/2006,5,1016,0
10062,2/24/2006,6,1165,0
10063,2/24/2006,7,1366,0
10064,2/24/2006,8,1370,1
10065,2/24/2006,9,1228,0
10066,2/24/2006,10,1096,0
10067,2/24/2006,11,1004,0
10068,2/24/2006,12,940,0
10069,2/24/2006,13,880,0
10070,2/24/2006,14,845,0
10071,2/24/2006,15,811,0
10072,2/24/2006,16,795,0
10073,2/24/2006,17,810,0
10074,2/24/2006,18,859,0
10075,2/24/2006,19,993,0
10076,2/24/2006,20,1067,0
10077,2/24/2006,21,1088,0
10078,2/24/2006,22,1098,0
10079,2/24/2006,23,1077,0
10080,2/24/2006,24,1026,0
10081,2/25/2006,1,998,0
10082,2/25/2006,2,1002,0
10083,2/25/2006,3,1022,0
10084,2/25/2006,4,1042,0
10085,2/25/2006,5,1075,0
10086,2/25/2006,6,1129,0
10087,2/25/2006,7,1193,0
10088,2/25/2006,8,1256,0
10089,2/25/2006,9,1298,1
10090,2/25/2006,10,1279,0
10091,2/25/2006,11,1207,0
10092,2/25/2006,12,1130,0
10093,2/25/2006,13,1062,0
10094,2/25/2006,14,1013,0
10095,2/25/2006,15,974,0
10096,2/25/2006,16,980,0
10097,2/25/2006,17,989,0
10098,2/25/2006,18,1040,0
10099,2/25/2006,19,1112,0
10100,2/25/2006,20,1120,0
10101,2/25/2006,21,1092,0
10102,2/25/2006,22,1047,0
10103,2/25/2006,23,973,0
10104,2/25/2006,24,895,0
10105,2/26/2006,1,833,0
10106,2/26/2006,2,808,0
10107,2/26/2006,3,824,0
10108,2/26/2006,4,864,0
10109,2/26/2006,5,919,0
10110,2/26/2006,6,995,0
10111,2/26/2006,7,1102,0
10112,2/26/2006,8,1232,0
10113,2/26/2006,9,1309,0
10114,2/26/2006,10,1289,0
10115,2/26/2006,11,1194,0
10116,2/26/2006,12,1108,0
10117,2/26/2006,13,1073,0
10118,2/26/2006,14,1024,0
10119,2/26/2006,15,971,0
10120,2/26/2006,16,947,0
10121,2/26/2006,17,969,0
10122,2/26/2006,18,1064,0
10123,2/26/2006,19,1259,0
10124,2/26/2006,20,1396,0
10125,2/26/2006,21,1445,1
10126,2/26/2006,22,1414,0
10127,2/26/2006,23,1333,0
10128,2/26/2006,24,1265,0
10129,2/27/2006,1,1239,0
10130,2/27/2006,2,1263,0
10131,2/27/2006,3,1301,0
10132,2/27/2006,4,1350,0
10133,2/27/2006,5,1435,0
10134,2/27/2006,6,1606,0
10135,2/27/2006,7,1822,1
10136,2/27/2006,8,1748,0
10137,2/27/2006,9,1509,0
10138,2/27/2006,10,1368,0
10139,2/27/2006,11,1280,0
10140,2/27/2006,12,1166,0
10141,2/27/2006,13,1083,0
10142,2/27/2006,14,1020,0
10143,2/27/2006,15,956,0
10144,2/27/2006,16,926,0
10145,2/27/2006,17,951,0
10146,2/27/2006,18,1054,0
10147,2/27/2006,19,1236,0
10148,2/27/2006,20,1331,0
10149,2/27/2006,21,1318,0
10150,2/27/2006,22,1254,0
10151,2/27/2006,23,1126,0
10152,2/27/2006,24,1008,0
10153,2/28/2006,1,938,0
10154,2/28/2006,2,907,0
10155,2/28/2006,3,906,0
10156,2/28/2006,4,931,0
10157,2/28/2006,5,990,0
10158,2/28/2006,6,1133,0
10159,2/28/2006,7,1337,1
10160,2/28/2006,8,1334,0
10161,2/28/2006,9,1231,0
10162,2/28/2006,10,1153,0
10163,2/28/2006,11,1069,0
10164,2/28/2006,12,964,0
10165,2/28/2006,13,895,0
10166,2/28/2006,14,855,0
10167,2/28/2006,15,826,0
10168,2/28/2006,16,809,0
10169,2/28/2006,17,827,0
10170,2/28/2006,18,883,0
10171,2/28/2006,19,1019,0
10172,2/28/2006,20,1112,0
10173,2/28/2006,21,1081,0
10174,2/28/2006,22,1014,0
10175,2/28/2006,23,905,0
10176,2/28/2006,24,789,0
10177,3/1/2006,1,728,0
10178,3/1/2006,2,708,0
10179,3/1/2006,3,710,0
10180,3/1/2006,4,732,0
10181,3/1/2006,5,776,0
10182,3/1/2006,6,906,0
10183,3/1/2006,7,1096,1
10184,3/1/2006,8,1093,0
10185,3/1/2006,9,966,0
10186,3/1/2006,10,891,0
10187,3/1/2006,11,854,0
10188,3/1/2006,12,839,0
10189,3/1/2006,13,826,0
10190,3/1/2006,14,817,0
10191,3/1/2006,15,803,0
10192,3/1/2006,16,804,0
10193,3/1/2006,17,830,0
10194,3/1/2006,18,875,0
10195,3/1/2006,19,988,0
10196,3/1/2006,20,1058,0
10197,3/1/2006,21,1031,0
10198,3/1/2006,22,964,0
10199,3/1/2006,23,847,0
10200,3/1/2006,24,703,0
10201,3/2/2006,1,620,0
10202,3/2/2006,2,588,0
10203,3/2/2006,3,576,0
10204,3/2/2006,4,583,0
10205,3/2/2006,5,626,0
10206,3/2/2006,6,767,0
10207,3/2/2006,7,981,0
10208,3/2/2006,8,1000,0
10209,3/2/2006,9,906,0
10210,3/2/2006,10,860,0
10211,3/2/2006,11,847,0
10212,3/2/2006,12,845,0
10213,3/2/2006,13,825,0
10214,3/2/2006,14,822,0
10215,3/2/2006,15,816,0
10216,3/2/2006,16,817,0
10217,3/2/2006,17,847,0
10218,3/2/2006,18,879,0
10219,3/2/2006,19,976,0
10220,3/2/2006,20,1068,1
10221,3/2/2006,21,1035,0
10222,3/2/2006,22,973,0
10223,3/2/2006,23,845,0
10224,3/2/2006,24,707,0
10225,3/3/2006,1,628,0
10226,3/3/2006,2,600,0
10227,3/3/2006,3,596,0
10228,3/3/2006,4,619,0
10229,3/3/2006,5,679,0
10230,3/3/2006,6,835,0
10231,3/3/2006,7,1076,0
10232,3/3/2006,8,1120,0
10233,3/3/2006,9,1027,0
10234,3/3/2006,10,981,0
10235,3/3/2006,11,959,0
10236,3/3/2006,12,940,0
10237,3/3/2006,13,913,0
10238,3/3/2006,14,878,0
10239,3/3/2006,15,843,0
10240,3/3/2006,16,835,0
10241,3/3/2006,17,860,0
10242,3/3/2006,18,941,0
10243,3/3/2006,19,1108,0
10244,3/3/2006,20,1209,0
10245,3/3/2006,21,1232,0
10246,3/3/2006,22,1235,1
10247,3/3/2006,23,1190,0
10248,3/3/2006,24,1122,0
10249,3/4/2006,1,1088,0
10250,3/4/2006,2,1081,0
10251,3/4/2006,3,1098,0
10252,3/4/2006,4,1132,0
10253,3/4/2006,5,1179,0
10254,3/4/2006,6,1250,0
10255,3/4/2006,7,1332,0
10256,3/4/2006,8,1410,1
10257,3/4/2006,9,1374,0
10258,3/4/2006,10,1283,0
10259,3/4/2006,11,1178,0
10260,3/4/2006,12,1081,0
10261,3/4/2006,13,988,0
10262,3/4/2006,14,920,0
10263,3/4/2006,15,872,0
10264,3/4/2006,16,849,0
10265,3/4/2006,17,867,0
10266,3/4/2006,18,911,0
10267,3/4/2006,19,1037,0
10268,3/4/2006,20,1136,0
10269,3/4/2006,21,1156,0
10270,3/4/2006,22,1151,0
10271,3/4/2006,23,1119,0
10272,3/4/2006,24,1064,0
10273,3/5/2006,1,1031,0
10274,3/5/2006,2,1025,0
10275,3/5/2006,3,1048,0
10276,3/5/2006,4,1090,0
10277,3/5/2006,5,1140,0
10278,3/5/2006,6,1211,0
10279,3/5/2006,7,1300,0
10280,3/5/2006,8,1392,1
10281,3/5/2006,9,1355,0
10282,3/5/2006,10,1227,0
10283,3/5/2006,11,1070,0
10284,3/5/2006,12,963,0
10285,3/5/2006,13,912,0
10286,3/5/2006,14,864,0
10287,3/5/2006,15,811,0
10288,3/5/2006,16,789,0
10289,3/5/2006,17,810,0
10290,3/5/2006,18,868,0
10291,3/5/2006,19,1014,0
10292,3/5/2006,20,1110,0
10293,3/5/2006,21,1104,0
10294,3/5/2006,22,1041,0
10295,3/5/2006,23,932,0
10296,3/5/2006,24,823,0
10297,3/6/2006,1,764,0
10298,3/6/2006,2,745,0
10299,3/6/2006,3,748,0
10300,3/6/2006,4,766,0
10301,3/6/2006,5,821,0
10302,3/6/2006,6,963,0
10303,3/6/2006,7,1179,0
10304,3/6/2006,8,1204,0
10305,3/6/2006,9,1135,0
10306,3/6/2006,10,1093,0
10307,3/6/2006,11,1051,0
10308,3/6/2006,12,1020,0
10309,3/6/2006,13,952,0
10310,3/6/2006,14,905,0
10311,3/6/2006,15,871,0
10312,3/6/2006,16,865,0
10313,3/6/2006,17,894,0
10314,3/6/2006,18,971,0
10315,3/6/2006,19,1118,0
10316,3/6/2006,20,1213,1
10317,3/6/2006,21,1195,0
10318,3/6/2006,22,1127,0
10319,3/6/2006,23,1005,0
10320,3/6/2006,24,893,0
10321,3/7/2006,1,843,0
10322,3/7/2006,2,833,0
10323,3/7/2006,3,843,0
10324,3/7/2006,4,860,0
10325,3/7/2006,5,911,0
10326,3/7/2006,6,1057,0
10327,3/7/2006,7,1270,0
10328,3/7/2006,8,1280,1
10329,3/7/2006,9,1182,0
10330,3/7/2006,10,1086,0
10331,3/7/2006,11,1012,0
10332,3/7/2006,12,951,0
10333,3/7/2006,13,899,0
10334,3/7/2006,14,867,0
10335,3/7/2006,15,832,0
10336,3/7/2006,16,819,0
10337,3/7/2006,17,843,0
10338,3/7/2006,18,908,0
10339,3/7/2006,19,1060,0
10340,3/7/2006,20,1212,0
10341,3/7/2006,21,1226,0
10342,3/7/2006,22,1209,0
10343,3/7/2006,23,1127,0
10344,3/7/2006,24,1036,0
10345,3/8/2006,1,1008,0
10346,3/8/2006,2,1020,0
10347,3/8/2006,3,1046,0
10348,3/8/2006,4,1080,0
10349,3/8/2006,5,1143,0
10350,3/8/2006,6,1303,0
10351,3/8/2006,7,1523,1
10352,3/8/2006,8,1501,0
10353,3/8/2006,9,1308,0
10354,3/8/2006,10,1139,0
10355,3/8/2006,11,1009,0
10356,3/8/2006,12,940,0
10357,3/8/2006,13,884,0
10358,3/8/2006,14,854,0
10359,3/8/2006,15,822,0
10360,3/8/2006,16,828,0
10361,3/8/2006,17,875,0
10362,3/8/2006,18,947,0
10363,3/8/2006,19,1068,0
10364,3/8/2006,20,1147,0
10365,3/8/2006,21,1126,0
10366,3/8/2006,22,1085,0
10367,3/8/2006,23,969,0
10368,3/8/2006,24,857,0
10369,3/9/2006,1,794,0
10370,3/9/2006,2,774,0
10371,3/9/2006,3,776,0
10372,3/9/2006,4,790,0
10373,3/9/2006,5,840,0
10374,3/9/2006,6,983,0
10375,3/9/2006,7,1190,1
10376,3/9/2006,8,1177,0
10377,3/9/2006,9,1044,0
10378,3/9/2006,10,950,0
10379,3/9/2006,11,898,0
10380,3/9/2006,12,864,0
10381,3/9/2006,13,830,0
10382,3/9/2006,14,815,0
10383,3/9/2006,15,796,0
10384,3/9/2006,16,792,0
10385,3/9/2006,17,806,0
10386,3/9/2006,18,858,0
10387,3/9/2006,19,976,0
10388,3/9/2006,20,1069,0
10389,3/9/2006,21,1038,0
10390,3/9/2006,22,987,0
10391,3/9/2006,23,858,0
10392,3/9/2006,24,725,0
10393,3/10/2006,1,645,0
10394,3/10/2006,2,610,0
10395,3/10/2006,3,592,0
10396,3/10/2006,4,591,0
10397,3/10/2006,5,622,0
10398,3/10/2006,6,735,0
10399,3/10/2006,7,931,0
10400,3/10/2006,8,951,0
10401,3/10/2006,9,887,0
10402,3/10/2006,10,856,0
10403,3/10/2006,11,847,0
10404,3/10/2006,12,837,0
10405,3/10/2006,13,829,0
10406,3/10/2006,14,826,0
10407,3/10/2006,15,822,0
10408,3/10/2006,16,828,0
10409,3/10/2006,17,843,0
10410,3/10/2006,18,859,0
10411,3/10/2006,19,909,0
10412,3/10/2006,20,980,1
10413,3/10/2006,21,951,0
10414,3/10/2006,22,902,0
10415,3/10/2006,23,820,0
10416,3/10/2006,24,714,0
10417,3/11/2006,1,634,0
10418,3/11/2006,2,590,0
10419,3/11/2006,3,572,0
10420,3/11/2006,4,572,0
10421,3/11/2006,5,592,0
10422,3/11/2006,6,639,0
10423,3/11/2006,7,705,0
10424,3/11/2006,8,801,0
10425,3/11/2006,9,869,0
10426,3/11/2006,10,888,0
10427,3/11/2006,11,873,0
10428,3/11/2006,12,864,0
10429,3/11/2006,13,848,0
10430,3/11/2006,14,845,0
10431,3/11/2006,15,826,0
10432,3/11/2006,16,828,0
10433,3/11/2006,17,838,0
10434,3/11/2006,18,848,0
10435,3/11/2006,19,904,0
10436,3/11/2006,20,964,1
10437,3/11/2006,21,932,0
10438,3/11/2006,22,877,0
10439,3/11/2006,23,792,0
10440,3/11/2006,24,697,0
10441,3/12/2006,1,619,0
10442,3/12/2006,2,576,0
10443,3/12/2006,3,554,0
10444,3/12/2006,4,546,0
10445,3/12/2006,5,555,0
10446,3/12/2006,6,579,0
10447,3/12/2006,7,615,0
10448,3/12/2006,8,713,0
10449,3/12/2006,9,835,0
10450,3/12/2006,10,870,0
10451,3/12/2006,11,843,0
10452,3/12/2006,12,832,0
10453,3/12/2006,13,857,0
10454,3/12/2006,14,873,0
10455,3/12/2006,15,866,0
10456,3/12/2006,16,879,0
10457,3/12/2006,17,908,0
10458,3/12/2006,18,932,0
10459,3/12/2006,19,984,0
10460,3/12/2006,20,1093,1
10461,3/12/2006,21,1086,0
10462,3/12/2006,22,995,0
10463,3/12/2006,23,851,0
10464,3/12/2006,24,722,0
10465,3/13/2006,1,630,0
10466,3/13/2006,2,580,0
10467,3/13/2006,3,557,0
10468,3/13/2006,4,555,0
10469,3/13/2006,5,580,0
10470,3/13/2006,6,693,0
10471,3/13/2006,7,877,0
10472,3/13/2006,8,915,0
10473,3/13/2006,9,873,0
10474,3/13/2006,10,878,0
10475,3/13/2006,11,902,0
10476,3/13/2006,12,921,0
10477,3/13/2006,13,933,0
10478,3/13/2006,14,945,0
10479,3/13/2006,15,947,0
10480,3/13/2006,16,955,0
10481,3/13/2006,17,972,0
10482,3/13/2006,18,998,0
10483,3/13/2006,19,1077,0
10484,3/13/2006,20,1177,1
10485,3/13/2006,21,1139,0
10486,3/13/2006,22,1038,0
10487,3/13/2006,23,891,0
10488,3/13/2006,24,737,0
10489,3/14/2006,1,643,0
10490,3/14/2006,2,607,0
10491,3/14/2006,3,583,0
10492,3/14/2006,4,573,0
10493,3/14/2006,5,595,0
10494,3/14/2006,6,703,0
10495,3/14/2006,7,894,0
10496,3/14/2006,8,919,0
10497,3/14/2006,9,863,0
10498,3/14/2006,10,846,0
10499,3/14/2006,11,845,0
10500,3/14/2006,12,846,0
10501,3/14/2006,13,831,0
10502,3/14/2006,14,834,0
10503,3/14/2006,15,827,0
10504,3/14/2006,16,825,0
10505,3/14/2006,17,842,0
10506,3/14/2006,18,889,0
10507,3/14/2006,19,992,0
10508,3/14/2006,20,1117,1
10509,3/14/2006,21,1094,0
10510,3/14/2006,22,1028,0
10511,3/14/2006,23,944,0
10512,3/14/2006,24,827,0
10513,3/15/2006,1,778,0
10514,3/15/2006,2,765,0
10515,3/15/2006,3,776,0
10516,3/15/2006,4,799,0
10517,3/15/2006,5,866,0
10518,3/15/2006,6,1032,0
10519,3/15/2006,7,1258,1
10520,3/15/2006,8,1237,0
10521,3/15/2006,9,1085,0
10522,3/15/2006,10,1010,0
10523,3/15/2006,11,962,0
10524,3/15/2006,12,926,0
10525,3/15/2006,13,887,0
10526,3/15/2006,14,859,0
10527,3/15/2006,15,833,0
10528,3/15/2006,16,826,0
10529,3/15/2006,17,844,0
10530,3/15/2006,18,873,0
10531,3/15/2006,19,984,0
10532,3/15/2006,20,1110,0
10533,3/15/2006,21,1126,0
10534,3/15/2006,22,1100,0
10535,3/15/2006,23,1008,0
10536,3/15/2006,24,907,0
10537,3/16/2006,1,863,0
10538,3/16/2006,2,849,0
10539,3/16/2006,3,839,0
10540,3/16/2006,4,843,0
10541,3/16/2006,5,883,0
10542,3/16/2006,6,1017,0
10543,3/16/2006,7,1211,1
10544,3/16/2006,8,1203,0
10545,3/16/2006,9,1081,0
10546,3/16/2006,10,993,0
10547,3/16/2006,11,932,0
10548,3/16/2006,12,900,0
10549,3/16/2006,13,855,0
10550,3/16/2006,14,829,0
10551,3/16/2006,15,803,0
10552,3/16/2006,16,804,0
10553,3/16/2006,17,823,0
10554,3/16/2006,18,859,0
10555,3/16/2006,19,957,0
10556,3/16/2006,20,1091,0
