"","Trend","Date","Hour","temp7","Z1","Peak","year","Month","week","HM"
"37749",37749,2009-04-22,22,65.8718426910107,NA,NA,2009,4,4,88
"37750",37750,2009-04-22,23,66.3223512590683,NA,NA,2009,4,4,92
"37751",37751,2009-04-22,24,66.772859827126,NA,NA,2009,4,4,96
"37752",37752,2009-04-23,1,56.4135169781407,NA,NA,2009,4,5,4
"37753",37753,2009-04-23,2,56.8640255461983,NA,NA,2009,4,5,8
"37754",37754,2009-04-23,3,57.3145341142559,NA,NA,2009,4,5,12
"37755",37755,2009-04-23,4,57.7650426823136,NA,NA,2009,4,5,16
"37756",37756,2009-04-23,5,58.2155512503712,NA,NA,2009,4,5,20
"37757",37757,2009-04-23,6,58.6660598184288,NA,NA,2009,4,5,24
"37758",37758,2009-04-23,7,59.1165683864864,NA,NA,2009,4,5,28
"37759",37759,2009-04-23,8,59.5670769545441,NA,NA,2009,4,5,32
"37760",37760,2009-04-23,9,60.0175855226017,NA,NA,2009,4,5,36
"37761",37761,2009-04-23,10,60.4680940906593,NA,NA,2009,4,5,40
"37762",37762,2009-04-23,11,60.918602658717,NA,NA,2009,4,5,44
"37763",37763,2009-04-23,12,61.3691112267746,NA,NA,2009,4,5,48
"37764",37764,2009-04-23,13,61.8196197948322,NA,NA,2009,4,5,52
"37765",37765,2009-04-23,14,62.2701283628899,NA,NA,2009,4,5,56
"37766",37766,2009-04-23,15,62.7206369309475,NA,NA,2009,4,5,60
"37767",37767,2009-04-23,16,63.1711454990051,NA,NA,2009,4,5,64
"37768",37768,2009-04-23,17,63.6216540670627,NA,NA,2009,4,5,68
"37769",37769,2009-04-23,18,64.0721626351204,NA,NA,2009,4,5,72
"37770",37770,2009-04-23,19,64.522671203178,NA,NA,2009,4,5,76
"37771",37771,2009-04-23,20,64.9731797712356,NA,NA,2009,4,5,80
"37772",37772,2009-04-23,21,65.4236883392933,NA,NA,2009,4,5,84
"37773",37773,2009-04-23,22,65.8741969073509,NA,NA,2009,4,5,88
"37774",37774,2009-04-23,23,66.3247054754085,NA,NA,2009,4,5,92
"37775",37775,2009-04-23,24,66.7752140434661,NA,NA,2009,4,5,96
"37776",37776,2009-04-24,1,56.4158711944809,NA,NA,2009,4,6,4
"37777",37777,2009-04-24,2,56.8663797625385,NA,NA,2009,4,6,8
"37778",37778,2009-04-24,3,57.3168883305961,NA,NA,2009,4,6,12
"37779",37779,2009-04-24,4,57.7673968986538,NA,NA,2009,4,6,16
"37780",37780,2009-04-24,5,58.2179054667114,NA,NA,2009,4,6,20
"37781",37781,2009-04-24,6,58.668414034769,NA,NA,2009,4,6,24
"37782",37782,2009-04-24,7,59.1189226028266,NA,NA,2009,4,6,28
"37783",37783,2009-04-24,8,59.5694311708843,NA,NA,2009,4,6,32
"37784",37784,2009-04-24,9,60.0199397389419,NA,NA,2009,4,6,36
"37785",37785,2009-04-24,10,60.4704483069995,NA,NA,2009,4,6,40
"37786",37786,2009-04-24,11,60.9209568750572,NA,NA,2009,4,6,44
"37787",37787,2009-04-24,12,61.3714654431148,NA,NA,2009,4,6,48
"37788",37788,2009-04-24,13,61.8219740111724,NA,NA,2009,4,6,52
"37789",37789,2009-04-24,14,62.27248257923,NA,NA,2009,4,6,56
"37790",37790,2009-04-24,15,62.7229911472877,NA,NA,2009,4,6,60
"37791",37791,2009-04-24,16,63.1734997153453,NA,NA,2009,4,6,64
"37792",37792,2009-04-24,17,63.6240082834029,NA,NA,2009,4,6,68
"37793",37793,2009-04-24,18,64.0745168514606,NA,NA,2009,4,6,72
"37794",37794,2009-04-24,19,64.5250254195182,NA,NA,2009,4,6,76
"37795",37795,2009-04-24,20,64.9755339875758,NA,NA,2009,4,6,80
"37796",37796,2009-04-24,21,65.4260425556334,NA,NA,2009,4,6,84
"37797",37797,2009-04-24,22,65.8765511236911,NA,NA,2009,4,6,88
"37798",37798,2009-04-24,23,66.3270596917487,NA,NA,2009,4,6,92
"37799",37799,2009-04-24,24,66.7775682598063,NA,NA,2009,4,6,96
"37800",37800,2009-04-25,1,56.4182254108211,NA,NA,2009,4,7,4
"37801",37801,2009-04-25,2,56.8687339788787,NA,NA,2009,4,7,8
"37802",37802,2009-04-25,3,57.3192425469363,NA,NA,2009,4,7,12
"37803",37803,2009-04-25,4,57.7697511149939,NA,NA,2009,4,7,16
"37804",37804,2009-04-25,5,58.2202596830516,NA,NA,2009,4,7,20
"37805",37805,2009-04-25,6,58.6707682511092,NA,NA,2009,4,7,24
"37806",37806,2009-04-25,7,59.1212768191668,NA,NA,2009,4,7,28
"37807",37807,2009-04-25,8,59.5717853872245,NA,NA,2009,4,7,32
"37808",37808,2009-04-25,9,60.0222939552821,NA,NA,2009,4,7,36
"37809",37809,2009-04-25,10,60.4728025233397,NA,NA,2009,4,7,40
"37810",37810,2009-04-25,11,60.9233110913973,NA,NA,2009,4,7,44
"37811",37811,2009-04-25,12,61.373819659455,NA,NA,2009,4,7,48
"37812",37812,2009-04-25,13,61.8243282275126,NA,NA,2009,4,7,52
"37813",37813,2009-04-25,14,62.2748367955702,NA,NA,2009,4,7,56
"37814",37814,2009-04-25,15,62.7253453636279,NA,NA,2009,4,7,60
"37815",37815,2009-04-25,16,63.1758539316855,NA,NA,2009,4,7,64
"37816",37816,2009-04-25,17,63.6263624997431,NA,NA,2009,4,7,68
"37817",37817,2009-04-25,18,64.0768710678008,NA,NA,2009,4,7,72
"37818",37818,2009-04-25,19,64.5273796358584,NA,NA,2009,4,7,76
"37819",37819,2009-04-25,20,64.977888203916,NA,NA,2009,4,7,80
"37820",37820,2009-04-25,21,65.4283967719736,NA,NA,2009,4,7,84
"37821",37821,2009-04-25,22,65.8789053400313,NA,NA,2009,4,7,88
"37822",37822,2009-04-25,23,66.3294139080889,NA,NA,2009,4,7,92
"37823",37823,2009-04-25,24,66.7799224761465,NA,NA,2009,4,7,96
"37824",37824,2009-04-26,1,56.4205796271612,NA,NA,2009,4,1,4
"37825",37825,2009-04-26,2,56.8710881952189,NA,NA,2009,4,1,8
"37826",37826,2009-04-26,3,57.3215967632765,NA,NA,2009,4,1,12
"37827",37827,2009-04-26,4,57.7721053313341,NA,NA,2009,4,1,16
"37828",37828,2009-04-26,5,58.2226138993918,NA,NA,2009,4,1,20
"37829",37829,2009-04-26,6,58.6731224674494,NA,NA,2009,4,1,24
"37830",37830,2009-04-26,7,59.123631035507,NA,NA,2009,4,1,28
"37831",37831,2009-04-26,8,59.5741396035646,NA,NA,2009,4,1,32
"37832",37832,2009-04-26,9,60.0246481716223,NA,NA,2009,4,1,36
"37833",37833,2009-04-26,10,60.4751567396799,NA,NA,2009,4,1,40
"37834",37834,2009-04-26,11,60.9256653077375,NA,NA,2009,4,1,44
"37835",37835,2009-04-26,12,61.3761738757952,NA,NA,2009,4,1,48
"37836",37836,2009-04-26,13,61.8266824438528,NA,NA,2009,4,1,52
"37837",37837,2009-04-26,14,62.2771910119104,NA,NA,2009,4,1,56
"37838",37838,2009-04-26,15,62.7276995799681,NA,NA,2009,4,1,60
"37839",37839,2009-04-26,16,63.1782081480257,NA,NA,2009,4,1,64
"37840",37840,2009-04-26,17,63.6287167160833,NA,NA,2009,4,1,68
"37841",37841,2009-04-26,18,64.0792252841409,NA,NA,2009,4,1,72
"37842",37842,2009-04-26,19,64.5297338521986,NA,NA,2009,4,1,76
"37843",37843,2009-04-26,20,64.9802424202562,NA,NA,2009,4,1,80
"37844",37844,2009-04-26,21,65.4307509883138,NA,NA,2009,4,1,84
"37845",37845,2009-04-26,22,65.8812595563714,NA,NA,2009,4,1,88
"37846",37846,2009-04-26,23,66.3317681244291,NA,NA,2009,4,1,92
"37847",37847,2009-04-26,24,66.7822766924867,NA,NA,2009,4,1,96
"37848",37848,2009-04-27,1,56.4229338435014,NA,NA,2009,4,2,4
"37849",37849,2009-04-27,2,56.8734424115591,NA,NA,2009,4,2,8
"37850",37850,2009-04-27,3,57.3239509796167,NA,NA,2009,4,2,12
"37851",37851,2009-04-27,4,57.7744595476743,NA,NA,2009,4,2,16
"37852",37852,2009-04-27,5,58.2249681157319,NA,NA,2009,4,2,20
"37853",37853,2009-04-27,6,58.6754766837896,NA,NA,2009,4,2,24
"37854",37854,2009-04-27,7,59.1259852518472,NA,NA,2009,4,2,28
"37855",37855,2009-04-27,8,59.5764938199048,NA,NA,2009,4,2,32
"37856",37856,2009-04-27,9,60.0270023879625,NA,NA,2009,4,2,36
"37857",37857,2009-04-27,10,60.4775109560201,NA,NA,2009,4,2,40
"37858",37858,2009-04-27,11,60.9280195240777,NA,NA,2009,4,2,44
"37859",37859,2009-04-27,12,61.3785280921353,NA,NA,2009,4,2,48
"37860",37860,2009-04-27,13,61.829036660193,NA,NA,2009,4,2,52
"37861",37861,2009-04-27,14,62.2795452282506,NA,NA,2009,4,2,56
"37862",37862,2009-04-27,15,62.7300537963082,NA,NA,2009,4,2,60
"37863",37863,2009-04-27,16,63.1805623643659,NA,NA,2009,4,2,64
"37864",37864,2009-04-27,17,63.6310709324235,NA,NA,2009,4,2,68
"37865",37865,2009-04-27,18,64.0815795004811,NA,NA,2009,4,2,72
"37866",37866,2009-04-27,19,64.5320880685388,NA,NA,2009,4,2,76
"37867",37867,2009-04-27,20,64.9825966365964,NA,NA,2009,4,2,80
"37868",37868,2009-04-27,21,65.433105204654,NA,NA,2009,4,2,84
"37869",37869,2009-04-27,22,65.8836137727116,NA,NA,2009,4,2,88
"37870",37870,2009-04-27,23,66.3341223407693,NA,NA,2009,4,2,92
"37871",37871,2009-04-27,24,66.7846309088269,NA,NA,2009,4,2,96
"37872",37872,2009-04-28,1,56.4252880598416,NA,NA,2009,4,3,4
"37873",37873,2009-04-28,2,56.8757966278992,NA,NA,2009,4,3,8
"37874",37874,2009-04-28,3,57.3263051959569,NA,NA,2009,4,3,12
"37875",37875,2009-04-28,4,57.7768137640145,NA,NA,2009,4,3,16
"37876",37876,2009-04-28,5,58.2273223320721,NA,NA,2009,4,3,20
"37877",37877,2009-04-28,6,58.6778309001298,NA,NA,2009,4,3,24
"37878",37878,2009-04-28,7,59.1283394681874,NA,NA,2009,4,3,28
"37879",37879,2009-04-28,8,59.578848036245,NA,NA,2009,4,3,32
"37880",37880,2009-04-28,9,60.0293566043026,NA,NA,2009,4,3,36
"37881",37881,2009-04-28,10,60.4798651723603,NA,NA,2009,4,3,40
"37882",37882,2009-04-28,11,60.9303737404179,NA,NA,2009,4,3,44
"37883",37883,2009-04-28,12,61.3808823084755,NA,NA,2009,4,3,48
"37884",37884,2009-04-28,13,61.8313908765332,NA,NA,2009,4,3,52
"37885",37885,2009-04-28,14,62.2818994445908,NA,NA,2009,4,3,56
"37886",37886,2009-04-28,15,62.7324080126484,NA,NA,2009,4,3,60
"37887",37887,2009-04-28,16,63.1829165807061,NA,NA,2009,4,3,64
"37888",37888,2009-04-28,17,63.6334251487637,NA,NA,2009,4,3,68
"37889",37889,2009-04-28,18,64.0839337168213,NA,NA,2009,4,3,72
"37890",37890,2009-04-28,19,64.5344422848789,NA,NA,2009,4,3,76
"37891",37891,2009-04-28,20,64.9849508529366,NA,NA,2009,4,3,80
"37892",37892,2009-04-28,21,65.4354594209942,NA,NA,2009,4,3,84
"37893",37893,2009-04-28,22,65.8859679890518,NA,NA,2009,4,3,88
"37894",37894,2009-04-28,23,66.3364765571095,NA,NA,2009,4,3,92
"37895",37895,2009-04-28,24,66.7869851251671,NA,NA,2009,4,3,96
"37896",37896,2009-04-29,1,56.4276422761818,NA,NA,2009,4,4,4
"37897",37897,2009-04-29,2,56.8781508442394,NA,NA,2009,4,4,8
"37898",37898,2009-04-29,3,57.3286594122971,NA,NA,2009,4,4,12
"37899",37899,2009-04-29,4,57.7791679803547,NA,NA,2009,4,4,16
"37900",37900,2009-04-29,5,58.2296765484123,NA,NA,2009,4,4,20
"37901",37901,2009-04-29,6,58.6801851164699,NA,NA,2009,4,4,24
"37902",37902,2009-04-29,7,59.1306936845276,NA,NA,2009,4,4,28
"37903",37903,2009-04-29,8,59.5812022525852,NA,NA,2009,4,4,32
"37904",37904,2009-04-29,9,60.0317108206428,NA,NA,2009,4,4,36
"37905",37905,2009-04-29,10,60.4822193887005,NA,NA,2009,4,4,40
"37906",37906,2009-04-29,11,60.9327279567581,NA,NA,2009,4,4,44
"37907",37907,2009-04-29,12,61.3832365248157,NA,NA,2009,4,4,48
"37908",37908,2009-04-29,13,61.8337450928734,NA,NA,2009,4,4,52
"37909",37909,2009-04-29,14,62.284253660931,NA,NA,2009,4,4,56
"37910",37910,2009-04-29,15,62.7347622289886,NA,NA,2009,4,4,60
"37911",37911,2009-04-29,16,63.1852707970462,NA,NA,2009,4,4,64
"37912",37912,2009-04-29,17,63.6357793651039,NA,NA,2009,4,4,68
"37913",37913,2009-04-29,18,64.0862879331615,NA,NA,2009,4,4,72
"37914",37914,2009-04-29,19,64.5367965012191,NA,NA,2009,4,4,76
"37915",37915,2009-04-29,20,64.9873050692768,NA,NA,2009,4,4,80
"37916",37916,2009-04-29,21,65.4378136373344,NA,NA,2009,4,4,84
"37917",37917,2009-04-29,22,65.888322205392,NA,NA,2009,4,4,88
"37918",37918,2009-04-29,23,66.3388307734496,NA,NA,2009,4,4,92
"37919",37919,2009-04-29,24,66.7893393415073,NA,NA,2009,4,4,96
"37920",37920,2009-04-30,1,56.429996492522,NA,NA,2009,4,5,4
"37921",37921,2009-04-30,2,56.8805050605796,NA,NA,2009,4,5,8
"37922",37922,2009-04-30,3,57.3310136286373,NA,NA,2009,4,5,12
"37923",37923,2009-04-30,4,57.7815221966949,NA,NA,2009,4,5,16
"37924",37924,2009-04-30,5,58.2320307647525,NA,NA,2009,4,5,20
"37925",37925,2009-04-30,6,58.6825393328101,NA,NA,2009,4,5,24
"37926",37926,2009-04-30,7,59.1330479008678,NA,NA,2009,4,5,28
"37927",37927,2009-04-30,8,59.5835564689254,NA,NA,2009,4,5,32
"37928",37928,2009-04-30,9,60.034065036983,NA,NA,2009,4,5,36
"37929",37929,2009-04-30,10,60.4845736050407,NA,NA,2009,4,5,40
"37930",37930,2009-04-30,11,60.9350821730983,NA,NA,2009,4,5,44
"37931",37931,2009-04-30,12,61.3855907411559,NA,NA,2009,4,5,48
"37932",37932,2009-04-30,13,61.8360993092135,NA,NA,2009,4,5,52
"37933",37933,2009-04-30,14,62.2866078772712,NA,NA,2009,4,5,56
"37934",37934,2009-04-30,15,62.7371164453288,NA,NA,2009,4,5,60
"37935",37935,2009-04-30,16,63.1876250133864,NA,NA,2009,4,5,64
"37936",37936,2009-04-30,17,63.6381335814441,NA,NA,2009,4,5,68
"37937",37937,2009-04-30,18,64.0886421495017,NA,NA,2009,4,5,72
"37938",37938,2009-04-30,19,64.5391507175593,NA,NA,2009,4,5,76
"37939",37939,2009-04-30,20,64.989659285617,NA,NA,2009,4,5,80
"37940",37940,2009-04-30,21,65.4401678536746,NA,NA,2009,4,5,84
"37941",37941,2009-04-30,22,65.8906764217322,NA,NA,2009,4,5,88
"37942",37942,2009-04-30,23,66.3411849897898,NA,NA,2009,4,5,92
"37943",37943,2009-04-30,24,66.7916935578475,NA,NA,2009,4,5,96
"37944",37944,2009-05-01,1,57.1840808888243,NA,NA,2009,5,6,5
"37945",37945,2009-05-01,2,57.6345894568819,NA,NA,2009,5,6,10
"37946",37946,2009-05-01,3,58.0850980249396,NA,NA,2009,5,6,15
"37947",37947,2009-05-01,4,58.5356065929972,NA,NA,2009,5,6,20
"37948",37948,2009-05-01,5,58.9861151610548,NA,NA,2009,5,6,25
"37949",37949,2009-05-01,6,59.4366237291124,NA,NA,2009,5,6,30
"37950",37950,2009-05-01,7,59.8871322971701,NA,NA,2009,5,6,35
"37951",37951,2009-05-01,8,60.3376408652277,NA,NA,2009,5,6,40
"37952",37952,2009-05-01,9,60.7881494332853,NA,NA,2009,5,6,45
"37953",37953,2009-05-01,10,61.238658001343,NA,NA,2009,5,6,50
"37954",37954,2009-05-01,11,61.6891665694006,NA,NA,2009,5,6,55
"37955",37955,2009-05-01,12,62.1396751374582,NA,NA,2009,5,6,60
"37956",37956,2009-05-01,13,62.5901837055159,NA,NA,2009,5,6,65
"37957",37957,2009-05-01,14,63.0406922735735,NA,NA,2009,5,6,70
"37958",37958,2009-05-01,15,63.4912008416311,NA,NA,2009,5,6,75
"37959",37959,2009-05-01,16,63.9417094096887,NA,NA,2009,5,6,80
"37960",37960,2009-05-01,17,64.3922179777464,NA,NA,2009,5,6,85
"37961",37961,2009-05-01,18,64.842726545804,NA,NA,2009,5,6,90
"37962",37962,2009-05-01,19,65.2932351138616,NA,NA,2009,5,6,95
"37963",37963,2009-05-01,20,65.7437436819193,NA,NA,2009,5,6,100
"37964",37964,2009-05-01,21,66.1942522499769,NA,NA,2009,5,6,105
"37965",37965,2009-05-01,22,66.6447608180345,NA,NA,2009,5,6,110
"37966",37966,2009-05-01,23,67.0952693860922,NA,NA,2009,5,6,115
"37967",37967,2009-05-01,24,67.5457779541498,NA,NA,2009,5,6,120
"37968",37968,2009-05-02,1,57.1864351051645,NA,NA,2009,5,7,5
"37969",37969,2009-05-02,2,57.6369436732221,NA,NA,2009,5,7,10
"37970",37970,2009-05-02,3,58.0874522412797,NA,NA,2009,5,7,15
"37971",37971,2009-05-02,4,58.5379608093374,NA,NA,2009,5,7,20
"37972",37972,2009-05-02,5,58.988469377395,NA,NA,2009,5,7,25
"37973",37973,2009-05-02,6,59.4389779454526,NA,NA,2009,5,7,30
"37974",37974,2009-05-02,7,59.8894865135103,NA,NA,2009,5,7,35
"37975",37975,2009-05-02,8,60.3399950815679,NA,NA,2009,5,7,40
"37976",37976,2009-05-02,9,60.7905036496255,NA,NA,2009,5,7,45
"37977",37977,2009-05-02,10,61.2410122176832,NA,NA,2009,5,7,50
"37978",37978,2009-05-02,11,61.6915207857408,NA,NA,2009,5,7,55
"37979",37979,2009-05-02,12,62.1420293537984,NA,NA,2009,5,7,60
"37980",37980,2009-05-02,13,62.592537921856,NA,NA,2009,5,7,65
"37981",37981,2009-05-02,14,63.0430464899137,NA,NA,2009,5,7,70
"37982",37982,2009-05-02,15,63.4935550579713,NA,NA,2009,5,7,75
"37983",37983,2009-05-02,16,63.9440636260289,NA,NA,2009,5,7,80
"37984",37984,2009-05-02,17,64.3945721940866,NA,NA,2009,5,7,85
"37985",37985,2009-05-02,18,64.8450807621442,NA,NA,2009,5,7,90
"37986",37986,2009-05-02,19,65.2955893302018,NA,NA,2009,5,7,95
"37987",37987,2009-05-02,20,65.7460978982594,NA,NA,2009,5,7,100
"37988",37988,2009-05-02,21,66.1966064663171,NA,NA,2009,5,7,105
"37989",37989,2009-05-02,22,66.6471150343747,NA,NA,2009,5,7,110
"37990",37990,2009-05-02,23,67.0976236024323,NA,NA,2009,5,7,115
"37991",37991,2009-05-02,24,67.54813217049,NA,NA,2009,5,7,120
"37992",37992,2009-05-03,1,57.1887893215047,NA,NA,2009,5,1,5
"37993",37993,2009-05-03,2,57.6392978895623,NA,NA,2009,5,1,10
"37994",37994,2009-05-03,3,58.0898064576199,NA,NA,2009,5,1,15
"37995",37995,2009-05-03,4,58.5403150256776,NA,NA,2009,5,1,20
"37996",37996,2009-05-03,5,58.9908235937352,NA,NA,2009,5,1,25
"37997",37997,2009-05-03,6,59.4413321617928,NA,NA,2009,5,1,30
"37998",37998,2009-05-03,7,59.8918407298505,NA,NA,2009,5,1,35
"37999",37999,2009-05-03,8,60.3423492979081,NA,NA,2009,5,1,40
"38000",38000,2009-05-03,9,60.7928578659657,NA,NA,2009,5,1,45
"38001",38001,2009-05-03,10,61.2433664340233,NA,NA,2009,5,1,50
"38002",38002,2009-05-03,11,61.693875002081,NA,NA,2009,5,1,55
"38003",38003,2009-05-03,12,62.1443835701386,NA,NA,2009,5,1,60
"38004",38004,2009-05-03,13,62.5948921381962,NA,NA,2009,5,1,65
"38005",38005,2009-05-03,14,63.0454007062539,NA,NA,2009,5,1,70
"38006",38006,2009-05-03,15,63.4959092743115,NA,NA,2009,5,1,75
"38007",38007,2009-05-03,16,63.9464178423691,NA,NA,2009,5,1,80
"38008",38008,2009-05-03,17,64.3969264104268,NA,NA,2009,5,1,85
"38009",38009,2009-05-03,18,64.8474349784844,NA,NA,2009,5,1,90
"38010",38010,2009-05-03,19,65.297943546542,NA,NA,2009,5,1,95
"38011",38011,2009-05-03,20,65.7484521145996,NA,NA,2009,5,1,100
"38012",38012,2009-05-03,21,66.1989606826573,NA,NA,2009,5,1,105
"38013",38013,2009-05-03,22,66.6494692507149,NA,NA,2009,5,1,110
"38014",38014,2009-05-03,23,67.0999778187725,NA,NA,2009,5,1,115
"38015",38015,2009-05-03,24,67.5504863868302,NA,NA,2009,5,1,120
"38016",38016,2009-05-04,1,57.1911435378449,NA,NA,2009,5,2,5
"38017",38017,2009-05-04,2,57.6416521059025,NA,NA,2009,5,2,10
"38018",38018,2009-05-04,3,58.0921606739601,NA,NA,2009,5,2,15
"38019",38019,2009-05-04,4,58.5426692420178,NA,NA,2009,5,2,20
"38020",38020,2009-05-04,5,58.9931778100754,NA,NA,2009,5,2,25
"38021",38021,2009-05-04,6,59.443686378133,NA,NA,2009,5,2,30
"38022",38022,2009-05-04,7,59.8941949461906,NA,NA,2009,5,2,35
"38023",38023,2009-05-04,8,60.3447035142483,NA,NA,2009,5,2,40
"38024",38024,2009-05-04,9,60.7952120823059,NA,NA,2009,5,2,45
"38025",38025,2009-05-04,10,61.2457206503635,NA,NA,2009,5,2,50
"38026",38026,2009-05-04,11,61.6962292184212,NA,NA,2009,5,2,55
"38027",38027,2009-05-04,12,62.1467377864788,NA,NA,2009,5,2,60
"38028",38028,2009-05-04,13,62.5972463545364,NA,NA,2009,5,2,65
"38029",38029,2009-05-04,14,63.0477549225941,NA,NA,2009,5,2,70
"38030",38030,2009-05-04,15,63.4982634906517,NA,NA,2009,5,2,75
"38031",38031,2009-05-04,16,63.9487720587093,NA,NA,2009,5,2,80
"38032",38032,2009-05-04,17,64.3992806267669,NA,NA,2009,5,2,85
"38033",38033,2009-05-04,18,64.8497891948246,NA,NA,2009,5,2,90
"38034",38034,2009-05-04,19,65.3002977628822,NA,NA,2009,5,2,95
"38035",38035,2009-05-04,20,65.7508063309398,NA,NA,2009,5,2,100
"38036",38036,2009-05-04,21,66.2013148989975,NA,NA,2009,5,2,105
"38037",38037,2009-05-04,22,66.6518234670551,NA,NA,2009,5,2,110
"38038",38038,2009-05-04,23,67.1023320351127,NA,NA,2009,5,2,115
"38039",38039,2009-05-04,24,67.5528406031704,NA,NA,2009,5,2,120
"38040",38040,2009-05-05,1,57.1934977541851,NA,NA,2009,5,3,5
"38041",38041,2009-05-05,2,57.6440063222427,NA,NA,2009,5,3,10
"38042",38042,2009-05-05,3,58.0945148903003,NA,NA,2009,5,3,15
"38043",38043,2009-05-05,4,58.5450234583579,NA,NA,2009,5,3,20
"38044",38044,2009-05-05,5,58.9955320264156,NA,NA,2009,5,3,25
"38045",38045,2009-05-05,6,59.4460405944732,NA,NA,2009,5,3,30
"38046",38046,2009-05-05,7,59.8965491625308,NA,NA,2009,5,3,35
"38047",38047,2009-05-05,8,60.3470577305885,NA,NA,2009,5,3,40
"38048",38048,2009-05-05,9,60.7975662986461,NA,NA,2009,5,3,45
"38049",38049,2009-05-05,10,61.2480748667037,NA,NA,2009,5,3,50
"38050",38050,2009-05-05,11,61.6985834347613,NA,NA,2009,5,3,55
"38051",38051,2009-05-05,12,62.149092002819,NA,NA,2009,5,3,60
"38052",38052,2009-05-05,13,62.5996005708766,NA,NA,2009,5,3,65
"38053",38053,2009-05-05,14,63.0501091389342,NA,NA,2009,5,3,70
"38054",38054,2009-05-05,15,63.5006177069919,NA,NA,2009,5,3,75
"38055",38055,2009-05-05,16,63.9511262750495,NA,NA,2009,5,3,80
"38056",38056,2009-05-05,17,64.4016348431071,NA,NA,2009,5,3,85
"38057",38057,2009-05-05,18,64.8521434111648,NA,NA,2009,5,3,90
"38058",38058,2009-05-05,19,65.3026519792224,NA,NA,2009,5,3,95
"38059",38059,2009-05-05,20,65.75316054728,NA,NA,2009,5,3,100
"38060",38060,2009-05-05,21,66.2036691153376,NA,NA,2009,5,3,105
"38061",38061,2009-05-05,22,66.6541776833953,NA,NA,2009,5,3,110
"38062",38062,2009-05-05,23,67.1046862514529,NA,NA,2009,5,3,115
"38063",38063,2009-05-05,24,67.5551948195105,NA,NA,2009,5,3,120
"38064",38064,2009-05-06,1,57.1958519705252,NA,NA,2009,5,4,5
"38065",38065,2009-05-06,2,57.6463605385829,NA,NA,2009,5,4,10
"38066",38066,2009-05-06,3,58.0968691066405,NA,NA,2009,5,4,15
"38067",38067,2009-05-06,4,58.5473776746981,NA,NA,2009,5,4,20
"38068",38068,2009-05-06,5,58.9978862427558,NA,NA,2009,5,4,25
"38069",38069,2009-05-06,6,59.4483948108134,NA,NA,2009,5,4,30
"38070",38070,2009-05-06,7,59.898903378871,NA,NA,2009,5,4,35
"38071",38071,2009-05-06,8,60.3494119469286,NA,NA,2009,5,4,40
"38072",38072,2009-05-06,9,60.7999205149863,NA,NA,2009,5,4,45
"38073",38073,2009-05-06,10,61.2504290830439,NA,NA,2009,5,4,50
"38074",38074,2009-05-06,11,61.7009376511015,NA,NA,2009,5,4,55
"38075",38075,2009-05-06,12,62.1514462191592,NA,NA,2009,5,4,60
"38076",38076,2009-05-06,13,62.6019547872168,NA,NA,2009,5,4,65
"38077",38077,2009-05-06,14,63.0524633552744,NA,NA,2009,5,4,70
"38078",38078,2009-05-06,15,63.5029719233321,NA,NA,2009,5,4,75
"38079",38079,2009-05-06,16,63.9534804913897,NA,NA,2009,5,4,80
"38080",38080,2009-05-06,17,64.4039890594473,NA,NA,2009,5,4,85
"38081",38081,2009-05-06,18,64.8544976275049,NA,NA,2009,5,4,90
"38082",38082,2009-05-06,19,65.3050061955626,NA,NA,2009,5,4,95
"38083",38083,2009-05-06,20,65.7555147636202,NA,NA,2009,5,4,100
"38084",38084,2009-05-06,21,66.2060233316778,NA,NA,2009,5,4,105
"38085",38085,2009-05-06,22,66.6565318997355,NA,NA,2009,5,4,110
"38086",38086,2009-05-06,23,67.1070404677931,NA,NA,2009,5,4,115
"38087",38087,2009-05-06,24,67.5575490358507,NA,NA,2009,5,4,120
"38088",38088,2009-05-07,1,57.1982061868654,NA,NA,2009,5,5,5
"38089",38089,2009-05-07,2,57.6487147549231,NA,NA,2009,5,5,10
"38090",38090,2009-05-07,3,58.0992233229807,NA,NA,2009,5,5,15
"38091",38091,2009-05-07,4,58.5497318910383,NA,NA,2009,5,5,20
"38092",38092,2009-05-07,5,59.0002404590959,NA,NA,2009,5,5,25
"38093",38093,2009-05-07,6,59.4507490271536,NA,NA,2009,5,5,30
"38094",38094,2009-05-07,7,59.9012575952112,NA,NA,2009,5,5,35
"38095",38095,2009-05-07,8,60.3517661632688,NA,NA,2009,5,5,40
"38096",38096,2009-05-07,9,60.8022747313265,NA,NA,2009,5,5,45
"38097",38097,2009-05-07,10,61.2527832993841,NA,NA,2009,5,5,50
"38098",38098,2009-05-07,11,61.7032918674417,NA,NA,2009,5,5,55
"38099",38099,2009-05-07,12,62.1538004354994,NA,NA,2009,5,5,60
"38100",38100,2009-05-07,13,62.604309003557,NA,NA,2009,5,5,65
"38101",38101,2009-05-07,14,63.0548175716146,NA,NA,2009,5,5,70
"38102",38102,2009-05-07,15,63.5053261396722,NA,NA,2009,5,5,75
"38103",38103,2009-05-07,16,63.9558347077299,NA,NA,2009,5,5,80
"38104",38104,2009-05-07,17,64.4063432757875,NA,NA,2009,5,5,85
"38105",38105,2009-05-07,18,64.8568518438451,NA,NA,2009,5,5,90
"38106",38106,2009-05-07,19,65.3073604119028,NA,NA,2009,5,5,95
